track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,decade
5fx7fRMsdrj56XSbY2iudA,Mississippi Queen,Mountain,46,2ZAWbq0uu0jd6OOLuTz0o9,The Very Best Of Mountain,2004-04-01,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",3Ho3iO0iJykgEQNbjB2sic,rock,hard rock,0.58,0.596,0,-10.528,0,0.0751,0.125,0,0.0297,0.715,140.273,149676,2000
3JXOMZdeJ7uMR7UfC3BN5T,Top Of The Bill - Live,Scorpions,2,3fWEWigB3tgsGAUN4kNIKf,Tokyo Tapes (50th Anniversary Deluxe Edition),1978-08,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,0.365,0.895,3,-6.118,0,0.129,0.00445,0.675,0.913,0.232,142.665,407333,1900
5U6iZ91dNg5XirDUXWMalJ,In Trance - Studio Edit,Scorpions,46,0qnfKJaZ29PXoBeMIuUkrb,MTV Unplugged (The Studio Edits),2014-04-11,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,0.588,0.698,10,-5.92,1,0.0353,0.026,0,0.343,0.223,136.312,230013,2000
0VL2zZ9Tt10nHFhG7Ks0n0,The Future Never Dies,Scorpions,47,1f70Ktc9LMO8P5DHXjN4GY,Humanity - Hour I,2007,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,0.345,0.617,3,-3.988,0,0.0332,0.0921,0,0.126,0.118,137.3,243800,2000
0FviQvrqHxxFnR2p6bVOwp,Dynamite,Scorpions,2,1yxGekVLR0AUCkbKtYLm8j,Blackout (50th Anniversary Deluxe Edition),1982-04-10,This Is Scorpions,37i9dQZF1DWViGKI2U5P2K,rock,hard rock,0.285,0.934,6,-3.461,0,0.0793,1.41e-4,0.00103,0.34,0.585,114.221,254627,1900
0thtEWfxrgpXfLTDQkNxCP,Sweet Home Alabama,Lynyrd Skynyrd,31,5iSigVwPEBiiaxl1mZdoWE,Rock Legends eAlbum (International Version),2007-01-01,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.577,0.677,7,-9.6,1,0.0253,0.147,0.00184,0.305,0.927,97.91,284187,2000
1cU34sZG9kF4FYHCoAD0Ib,Some Kind Of Wonderful - Remastered 1999,Grand Funk Railroad,60,0ib2UtSmLGssyqyoY6X8cm,30 Years Of Funk: 1969-1999 The Anthology,1999-01-01,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.855,0.691,2,-6.51,1,0.0514,0.144,0,0.36,0.647,121.472,202733,1900
19HjHUjCfDrEYhVSIKG6nK,I'd Love to Change the World - 2004 Remaster,Ten Years After,60,6C2AlxVFIfvLsuWOJB1UKo,A Space in Time (Deluxe Version),1971-11-11,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.384,0.516,9,-12.032,0,0.0345,0.202,0.18,0.114,0.371,118.129,224133,1900
2C4aYxNpoPkmoZ3ZdPeuOB,Knockin' On Heaven's Door,Guns N' Roses,13,0yMBzueqNjfhtmhz0AthB7,Use Your Illusion II (Explicit Version),1991-01-01,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000,1900
5Q7cE6wGHMehLFo2ppkk5D,One Way Or Another,Blondie,55,7DUJay5a6r1LtrGjxJJwFy,Atomic: The Very Best Of Blondie,1998-01-01,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.445,0.872,6,-6.294,0,0.0602,0.00402,0.00909,0.047,0.834,162.407,208360,1900
3eOFG0vqpsMqhGHTQJmjQi,Don't Bring Me Down,Electric Light Orchestra,2,5N6jHY6IigIUWiF5cE8FQY,All Over The World: The Very Best Of ELO,2005,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.64,0.878,2,-6.481,1,0.0335,0.17,2.32e-4,0.0632,0.795,115.7,243573,2000
3HKthdb7Ejnydb74BvmQW0,Feel Like Makin' Love (Remastered Album Version),Bad Company,8,1pdb09RJTwX1b0CPODdNT0,Straight Shooter,1975,HARD ROCK CAFE,55ybnG2z8rpTIerRfnCsw6,rock,hard rock,0.56,0.543,7,-8.433,1,0.0288,0.233,1.79e-4,0.335,0.661,85.119,314093,1900
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),The Doors,71,1jWmEhn3ggaL6isoyLfwBn,The Doors,1967-01-04,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.421,0.751,9,-9.584,1,0.0472,0.2,0,0.17,0.789,89.839,145867,1900
0plCazD5B9XGKqJgxhgRJm,Strange Brew,Cream,3,4SMNUQCyTvlO4vFEdXXG45,Disraeli Gears (Remastered),1967-11-02,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.62,0.398,2,-15.676,1,0.0303,0.556,6.91e-6,0.273,0.677,106.265,166600,1900
7gXdAqJLCa5aYUeLVxosOz,Knockin' On Heaven's Door,Guns N' Roses,15,5NL0MCTSbQtO13G62ofWAf,Use Your Illusion II,1991-01-01,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.486,0.747,6,-7.248,1,0.0407,0.0203,0.00607,0.0992,0.368,132.29,336000,1900
1OxcIUqVmVYxT6427tbhDW,Fly Away,Lenny Kravitz,70,6MCNMOCRsh6nxs7PNzc0zN,5,1998-05-12,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.586,0.872,7,-5.066,1,0.0483,0.018,0,0.622,0.729,159.925,221333,1900
5JvTbKF57YCbYAjx1uMv7k,Live To Rise,Soundgarden,0,2KMehN9nZVOp0tM2Lyn0mC,Avengers Assemble,2012-01-01,Hard Rock Cafe Classics,3sv5ViKoPDNnZRsklzEGMN,rock,hard rock,0.244,0.741,4,-4.957,0,0.041,0.00165,0.00499,0.888,0.244,82.967,280613,2000
3IiMnjK7S2PlsPVMuAH7rU,Torn in Two,Breaking Benjamin,59,2D1s85eD7MLnPd3zjfK4tr,Ember,2018-04-13,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.354,0.943,5,-3.633,1,0.288,1.13e-4,0.0187,0.104,0.367,94.416,257453,2000
1fH2O7d5hmU1GQQkQgmi3m,(This Is Our) House,In Flames,27,6XmPgfXIwRuJHHs496oiMY,(This Is Our) House,2018-12-14,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.521,0.984,10,-4.957,0,0.0817,6.68e-5,0.018,0.333,0.465,132.039,258773,2000
1qUoDThveJHYpSrPGK3oTt,Renegade Music,Papa Roach,50,4o6vvGb6VGYz725fP45kAx,Who Do You Trust?,2019-01-18,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.412,0.896,2,-3.807,1,0.0967,1.55e-4,0.00471,0.134,0.434,172.343,203921,2000
6qKSmXS6AOmSFAnmSxkASx,Uncomfortable,Halestorm,54,6hIMdrqgLXY73T9411Y7Ux,Vicious,2018-07-27,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.533,0.976,0,-2.501,1,0.0814,0.00172,0,0.147,0.298,118.915,220667,2000
0GSguwVydcDTrHPoQsS8FU,Rats,Ghost,0,6dnzjnV5ccv8Oc2uL16fgR,Rats,2018-04-13,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.522,0.944,2,-5.731,0,0.0936,6.11e-6,0.482,0.135,0.236,124.029,261573,2000
7GonnnalI2s19OCQO1J7Tf,Kickstart My Heart,Mötley Crüe,76,6pL7kL9cOc0DpWCq6qJtxQ,Dr. Feelgood,1989,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.361,0.97,7,-4.817,0,0.284,0.00169,0.00163,0.357,0.254,179.017,282920,1900
5wBLDkxVvclanSitx5jq8e,Undead,Hollywood Undead,66,2UYxjXHKm1JDT6JA7OSeR6,Swan Songs,2008-09-02,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.512,0.943,2,-5.185,0,0.106,0.0138,0,0.261,0.485,163.128,265053,2000
5pOw4EIHqmSY7SbZETFGAc,Song #3,Stone Sour,40,0IIrEJd6qWhKWab1y6Whgw,Song #3,2017-04-27,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.479,0.937,1,-5.453,1,0.078,0.00243,0,0.132,0.458,157.044,256525,2000
4Ut80ggQbyiJN2pGCs7VfB,Steambreather,Mastodon,52,1VzmKgEG38fsUBZVe15wuF,Emperor of Sand,2017-03-31,Hard Rock Workout,6kXNv8J3HCYztxjOIUzApv,rock,hard rock,0.358,0.981,2,-4.572,1,0.116,4.1e-5,6.74e-4,0.184,0.262,165.027,303107,2000
75SduxBpIkgLMVSJOEn6yf,Meaning of Life,Disturbed,32,4TdIYEKiTCWlZ0tefxQAH8,The Studio Album Collection,2011-10-07,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.72,0.951,11,-4.78,1,0.0683,6.48e-4,0.00138,0.0251,0.728,125.929,241773,2000
6yr8GiTHWvFfi4o6Q5ebdT,'Till I Collapse,Eminem,16,1ftvBBcu7jYIvXyt3JWB8S,The Eminem Show,2002-05-26,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.551,0.851,1,-3.277,1,0.197,0.0748,0,0.0784,0.1,171.411,297893,2000
3FUS56gKr9mVBmzvlnodlh,Killing In the Name,Rage Against The Machine,57,4LaRYkT4oy47wEuQgkLBul,Rage Against The Machine,1992-11-03,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.457,0.779,7,-6.323,1,0.257,0.0185,2.04e-6,0.0247,0.734,86.573,313667,1900
0WrZxwjIBUL0VNN0AAblBQ,Given Up,Linkin Park,37,72unDeCzOJ7Ho2fICTX8Kz,Given Up,2008-03-02,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.655,0.885,7,-4.116,1,0.0438,0.00117,4.73e-4,0.0448,0.938,100.088,189293,2000
2SL6oP2YAEQbqsrkOzRGO4,Venom - Music From The Motion Picture,Eminem,76,3HNnxK7NgLXbDoxRZxNWiR,Kamikaze,2018-08-31,Hard Rock Workout!,5nQrMpkyWmxPX0gk74htMk,rock,hard rock,0.749,0.794,0,-5.063,1,0.064,0.0193,0,0.543,0.46,135.959,269554,2000
0DzwkXawqzpt0k7jxjfdEf,Black betty,Ram Jam,2,6dWxVdXbNaux60KZsO89rN,Absolute Rock Anthems,2008-07-07,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.466,0.889,11,-5.301,0,0.115,0.0158,0.00131,0.253,0.773,117.581,236160,2000
1s4Ie0cT6P73SRSfh3oyGW,The Number Of The Beast - 1998 Remastered Version,Iron Maiden,12,6q5MEna6Fg46powSoeZJe3,The Number Of The Beast (1998 Remastered Edition),1982,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.42,0.93,2,-5.583,0,0.0638,0.0189,0.00675,0.264,0.344,99.641,291373,1900
2pxAohyJptQWTQ5ZRWYijN,The Trooper - 1998 Remastered Version,Iron Maiden,8,3dFAfH33aNku65qm8IPS54,Piece Of Mind (1998 Remastered Edition),1983-05-16,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.286,0.856,4,-6.777,0,0.0585,0.0238,0.0542,0.487,0.696,162.12,250973,1900
2nKOUDSm0EhVvQWoDyjl27,Crazy Train,Ozzy Osbourne,4,7uRtuOK8vhpFT3G5r8CPMg,The Essential Ozzy Osbourne,2003,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.475,0.915,9,-3.565,1,0.0608,0.0152,0.00162,0.349,0.59,137.239,290160,2000
1WbMAxHieH1wOCg5WVav9n,Runnin' with the Devil - 2004 Remaster,Van Halen,23,4RJcoQhc3aupccH9YnZ69o,The Very Best of Van Halen (UK Release),2004,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.437,0.91,1,-4.268,0,0.0714,0.0566,2.35e-5,0.338,0.455,95.762,216733,2000
77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,74,5pfpXvoJtSIFrbPIoBEv3R,The Essential Journey,2001-09-19,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.491,0.802,4,-7.106,1,0.0392,0.25,0,0.387,0.472,119.25,248907,2000
2VXLXoliu0NTVAYE8Jx1QX,Pour Some Sugar On Me - Historia Video Edit,Def Leppard,0,7dQtxcuPVjDWVxVCcGSE3H,Rock Of Ages: The Definitive Collection,2005-09-26,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.544,0.916,1,-5.031,0,0.0631,0.00261,1.44e-6,0.109,0.578,85.076,292360,2000
1dM25yro2mjIAO5D1SvFDr,Welcome To The Jungle,Guns N' Roses,0,32OnHglDZr3RRIAyDVoApX,Greatest Hits (EU Version),2004-03-15,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.438,0.98,8,-4.963,1,0.102,0.0258,0.462,0.279,0.326,123.407,271867,2000
7oLPStzymWKxwHlCUkAwNm,Cat Scratch Fever,Ted Nugent,19,6quH4fSphtaPYyf1M4a0m4,The Very Best Of Ted Nugent,1991-02-11,Classic Hard Rock,1gAeQGQ7hr2q7IYmaejDW6,rock,hard rock,0.555,0.785,4,-10.994,0,0.0352,0.0316,0.162,0.347,0.673,127.491,216800,1900
40rvBMQizxkIqnjPdEWY1v,Down with the Sickness,Disturbed,74,6IvosVciDOQ9NAPaKwhtLY,The Sickness,2000-02-25,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.695,0.876,3,-4.262,0,0.0553,9.96e-4,6.89e-6,0.106,0.941,89.954,279213,2000
4Smc57rqnTjKvz56WJaunv,Happy Song,Bring Me The Horizon,58,6XPW94L30lADaLwczUnLFh,That's The Spirit (Track by Track Commentary),2015-09-04,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.296,0.912,5,-3.433,1,0.0645,3.45e-5,0.00264,0.389,0.276,171.931,239293,2000
0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,Skillet,72,4rJu3hBFAUqIAQOlSStJzO,Unleashed,2016-08-05,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.603,0.886,5,-3.777,0,0.0837,4.5e-4,0,0.26,0.395,126.025,229933,2000
12AYnMm3c7fuBfqvcXrosi,Reckless,JAXSON GAMBLE,48,2Rk76NVGuoKSDkhc3Otsh2,Reckless,2017-08-25,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.705,0.741,4,-3.389,1,0.0571,0.0411,6.16e-6,0.489,0.824,100.003,196800,2000
0AHHDAHFRaT82UVw5fMr1R,Vice Grip,Parkway Drive,59,7712cWOELt2oQyxrlFWY8D,Ire,2015-09-25,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.48,0.988,11,-3.229,0,0.0838,3.17e-5,0.00432,0.389,0.252,124.041,263587,2000
5Yz9Urz9CYn1HLiOlYkU1r,Open My Eyes,Rival Sons,27,3ayWm3sAwQ6nuCK7i1qaN3,Great Western Valkyrie (Tour Edition),2015-10-16,Workout Hard Rock,4TG1lzMD9HFvZ9E1Bk6Gnu,rock,hard rock,0.367,0.896,0,-4.668,1,0.0422,0.0179,2.05e-4,0.356,0.512,148.643,235816,2000
2PEfsNLgQSm2zAzdRNkCr1,G X D S ?,LxngCat,37,28Y9HgGduHvBfMTLsFHeih,G X D S ?,2019-01-18,Rock Hubspot,5hvf4yL105Rw6cvCP6AMjM,rock,hard rock,0.651,0.871,0,-4.212,1,0.384,0.0267,3.84e-6,0.124,0.151,139.964,169955,2000
22h7LfwIOGE7jQce1rgs1A,Quid Pro Quo,Critic City,35,3uw3OVCG8dWeILv9F1R9y5,In the Silence There's a Sound,2019-11-02,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.466,0.926,6,-3.432,0,0.072,5.86e-5,5.71e-4,0.0731,0.56,145.055,219253,2000
0csPrqmow5I1RC8ExuZ4Vq,Survivor's Guilt,The Fight Left Inside,21,0wSgua2m9IPTWQp5ZorTjh,Survivor's Guilt,2019-10-31,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.511,0.886,10,-3.733,1,0.07,0.00291,9.07e-6,0.0715,0.305,150.066,242625,2000
2qRoACE5NFJUfm6KdHg9vL,Chance,Davide Cristofori,16,15k83heyysRNBm6j5G2yZO,Chance,2019-11-28,HARD ROCK Vibes,28817h8FTrRI4V40DqHVaB,rock,hard rock,0.683,0.694,2,-8.723,1,0.1,0.0682,7.1e-5,0.175,0.598,154.93,142452,2000
02MjAy2BTPTdqO19O5VtHO,Getting Away With Murder,Papa Roach,38,2BQRh21x0fb5E2Qe2udARG,To Be Loved: The Best Of Papa Roach (Edited Version),2010-01-01,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.557,0.959,1,-4.632,1,0.0547,1.13e-4,8.04e-5,0.233,0.331,103.887,190587,2000
2weyHZ3Rk4PZVZODz1asqz,Temper Temper,Bullet For My Valentine,47,4PFst5JQMAVlUStxDyZpiF,Temper Temper (Deluxe Version),2013-02-08,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.439,0.987,5,-3.576,1,0.22,0.00156,1.55e-5,0.424,0.378,163.393,188867,2000
1xBCv8m2xTSIijcgfi2HtF,Gunfight,Sick Puppies,22,60lcJLjyglFOJN3ddg26mG,Connect,2013-01-01,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.488,0.815,0,-4.682,1,0.0432,7.99e-5,0.00139,0.0684,0.511,86.499,175693,2000
5SwCwWPx2LjBEkC8DXei4Q,Nothing Left to Lose,Heaven's Basement,41,4IuMmqqcsvYAsjoCR0FMPU,Filthy Empire (Explicit),2013-02-05,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.319,0.958,10,-3.201,0,0.119,0.0365,0,0.066,0.182,104.829,224160,2000
7cDcYIYKD6Y3CzB57JwR9T,Skeletons,Heartist,21,2308SGzIr2bNhDZIcDxSU2,Skeletons,2014-04-29,New Hard Rock,64BvJcehegyvhqQtV82Ddz,rock,hard rock,0.28,0.868,4,-5.065,0,0.0399,6.87e-6,0.0037200000000000002,0.164,0.174,174.821,213787,2000
5kaiM7WaSYPybvKqEpN1zM,Don't Stop Believing,Soul&Roll,33,0Q298fEZZhID4ZgLO0WmJj,Slow Journey,2014-06-20,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.736,0.576,4,-6.352,1,0.0301,0.229,5.73e-5,0.117,0.266,126.979,280634,2000
3evppwc8rJ86Y0jFHqyF8A,I Wanna Be with You Everywhere,Soul&Roll,30,6kNI6hqI6k4LtyYL5CY8iB,I Want to Know Who I Am,2013-05-20,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.697,0.539,4,-8.402,1,0.031,0.301,0.00196,0.312,0.829,114.984,154435,2000
3TL3pr5KVEp2zhhgZKQhZc,To Be With You,Mr. Big,6,6UgDAzE5XGMU8KJxsCIKqh,Greatest Hits,2004-05-25,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.695,0.391,4,-8.66,1,0.0434,0.352,0,0.248,0.47,83.644,206973,2000
4C8qZRxrteBY9F8r2oZrV3,You're All I Need,White Lion,58,49q8hRnhM6xM5PD5tQSGxb,Mane Attraction,1991-03-26,Rock Ballads 80s 90s | Best Rock Love Songs 80's 90's Music Hits,0y8MUle9Lf8VDNjPsskzJB,rock,hard rock,0.506,0.514,2,-10.689,1,0.0284,0.0828,0,0.174,0.24,117.53,269000,1900
4vtraETxj6q2K58am1KLrT,Surrender,Cheap Trick,0,6spHqr7JI2v54Heo05fKXy,Heaven Tonight,1978-04,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.524,0.955,0,-7.081,1,0.0411,0.00717,8.77e-6,0.659,0.869,133.849,253733,1900
0wyr5AIL1aSrzL0Bb7zTU4,Rain,Status Quo,15,76EMCm568vH0ppdbuUSlGb,Classic,2009,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.487,0.806,9,-6.94,1,0.0354,1.64e-5,0.0112,0.183,0.287,128.639,273000,2000
3tXzOcxvj5XAjwiTiRWUGP,Can't Get Enough (Remastered Album Version),Bad Company,1,6DaTfshdfMQiM00Yw1CG3J,Bad Company,1974,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.662,0.763,0,-7.475,1,0.0397,0.132,0.0013,0.067,0.699,126.333,254400,1900
3o3HURR06RatkEIE2Kcsht,Shooting Star (Remastered Album Version),Bad Company,1,1pdb09RJTwX1b0CPODdNT0,Straight Shooter,1975,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.548,0.642,9,-7.998,1,0.029,0.109,2.56e-6,0.046,0.599,83.567,376360,1900
3DHWxeWr4uh19MklWjLpR0,Feels like the First Time,Foreigner,41,1OU7zJvUfgxxPHgkTClt1M,Foreigner (Expanded),1977-03-08,70s Hard Rock,6pZlZ20vt3aDjIKw98aBtQ,rock,hard rock,0.541,0.812,5,-6.716,0,0.0813,0.0599,0,0.456,0.471,109.591,192520,1900
11KSXTdg8h7l2a8fjAC0Vs,Heaven's On Fire,KISS,5,3gbTIe7lJK7Xf33012sGIF,Discoveries,2008-10-20,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.632,0.911,0,-4.728,1,0.075,0.00114,1.82e-4,0.338,0.73,124.305,200853,2000
1GfG7elw3IndXv932o0Phx,"Motley Crue/Girls, Girls, Girls",Various Artists,1,1GlAcBLB4RlJtP8WngEgq1,"Girls, Girls, Girls",1987,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.601,0.927,7,-4.892,1,0.0704,0.0346,5.52e-5,0.376,0.542,140.1,270533,1900
64Ret7Tf2M8pDE4aqbW2tX,One,Metallica,14,69oeRoYEpSsNPGVuYRxfoB,...And Justice For All,1988-08-25,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.444,0.703,7,-9.443,1,0.0641,0.00112,0.0761,0.127,0.419,106.228,447440,1900
07KHJvlYBeQVqrmifTEqEp,Dream On,Aerosmith,61,0YlgzYfI3a1OrGBBN0wWTG,The Essential Aerosmith,2011-09-13,Hard Rock Classics 1967-1991 (Party Edition),1NIX36ZFWEtgXSbSNghoue,rock,hard rock,0.412,0.528,1,-6.613,1,0.0259,0.298,5.03e-5,0.332,0.175,79.962,265093,2000
0ss3ny5ZmAYMpTWJDLgnV8,Not Falling,Mudvayne,50,4CE5Dwiroop0DKR2SlC3fp,The End Of All Things To Come,2002-11-12,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.438,0.984,8,-5.012,1,0.142,2.93e-5,0.0745,0.0573,0.321,129.924,243933,2000
1aC1IBAETh2XYGOE8kCC6t,Loser,3 Doors Down,56,5gO2acKSOaJnP0Mcy8IpU6,The Better Life,2000,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.499,0.88,6,-6.424,0,0.0654,0.0108,2.76e-5,0.226,0.39,147.899,264800,2000
7v0mtl6oInUtHOmTk2b0gC,Rope,Foo Fighters,60,5lnQLEUiVDkLbFJHXHQu9m,Wasting Light,2011-04-12,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.511,0.728,11,-4.874,0,0.037,2.52e-5,7.41e-5,0.0725,0.541,138.179,259027,2000
7kF1iPJTj3VFJX9XokQ80F,Slither,Velvet Revolver,63,64GnrmrpL1fvfF0r1AoZLB,Contraband,2004,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.478,0.974,7,-3.866,1,0.102,2.66e-4,0.0984,0.0738,0.268,141.077,248307,2000
55mJleti2WfWEFNFcBduhc,Schism,TOOL,68,5l5m1hnH4punS1GQXgEi3T,Lateralus,2001-05-15,2000's hard rock,0EmGNFBBgqLmvdQGPbgiMp,rock,hard rock,0.567,0.714,9,-8.512,0,0.0302,0.0012,0.42,0.186,0.191,107.438,403533,2000
71UYuIZf0TeXAjyy72COVr,Tear Me Down (feat. Philip Rustad),Davai,57,0RUNbRdWfIcWw8cawHYi1K,Tear Me Down (feat. Philip Rustad),2019-09-20,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.72,0.817,11,-4.344,1,0.109,0.263,0,0.103,0.703,100.02,184500,2000
5TL60rdO2ruxtVb3dCTtUJ,Moment,Sander W.,47,4WbjKC8lxP7F3xTLFRCkW9,Moment,2019-10-14,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.818,0.734,2,-7.882,1,0.0613,0.0014,0.00177,0.0754,0.348,119.999,190133,2000
2MmmLzAFA2XmKB4hP843gh,Oh Baby,Seizo,46,2RKn3sW8xSUVgChxnvDVl0,The Bearded Man - Beards On The Beach (Ibiza 2016),2016-06-17,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.696,0.798,8,-5.011,1,0.0345,0.0281,0.00119,0.118,0.388,124.023,159896,2000
1aJ1xeEQ1ivKGnTeuYolJk,If You're Hearing This,Hook N Sling,55,2yOjy8vG8Tp7bVByZSLNcJ,If You're Hearing This,2017-06-30,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.71,0.563,7,-8.004,1,0.0403,0.125,0,0.196,0.427,101.931,173925,2000
5ahvjrjn7ymaeaWKFZrsca,The Sun - Klingande Remix Radio Edit,Parov Stelar,56,003sFH4G9RLE253AFIJ0YJ,The Sun (Klingande Remix),2015,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.612,0.761,11,-6.783,0,0.307,0.0935,0.355,0.146,0.46,124.928,210376,2000
340sV0G2e1h5jWsMyDRmc9,Safe and Sound - Radio Edit,NLSN,4,28AKutXX5V1KwEJHWSyDRL,Safe and Sound (Radio Edit),2016-09-09,Tropical House,37i9dQZF1DX0AMssoUKCz7,latin,tropical,0.793,0.722,1,-3.928,0,0.0383,6.01e-4,0.00287,0.0914,0.644,120.012,181000,2000
0dqfl4l45vqw2TnNrnbsy0,Parecen Viernes,Marc Anthony,71,0iSDto0c8PqIKtwrYS4lbh,OPUS,2019-05-10,Paraiso Tropical,37i9dQZF1DWYey22ryYM8U,latin,tropical,0.658,0.863,7,-3.575,0,0.0352,0.287,1.53e-5,0.16,0.967,96.499,268440,2000
