track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
1bFQhFmmfURmAIzyp5nIRO,Globetrotter,Ludvigsson,50,2UP5wVNN2Wh6wNsqsaDiSV,Globetrotter,2019-07-05,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.715,0.802,6,-5.002,1,0.0298,0.0816,0,0.108,0.379,113.986,166299
5yAcox3tS3c78EMvZ8Gi1u,Paradise,The Sunnefield,44,30fSRYFX3Gbnwb2Y3ySGyD,Paradise,2019-10-04,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.724,0.741,7,-5.15,1,0.031,0.0228,2.5e-4,0.0926,0.712,120.038,191625
6aoGtdWXBkYQ2O2wnyIz2x,Not Ok,Kygo,73,3GTuto6NDtZegL6idSk183,Not Ok,2019-05-23,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.618,0.66,11,-8.14,0,0.0372,0.0292,2.07e-6,0.325,0.408,105,210944
44ETcHYUz11q8QbqcgSwL6,Hola Señorita - Robin Schulz Remix,Maître Gims,61,03nOUCfP5AwMD7cVEQwf9r,Hola Señorita (Robin Schulz Remix),2019-07-05,Tropical House 🏝 2020 Hits,2SRbIs0eBQwHeTP7kErjwo,latin,tropical,0.731,0.828,5,-3.652,0,0.0914,0.0153,0,0.406,0.704,101.071,175293
42x0UBMhimdj4cJI7R3tHp,Like I Love You,Chris Viviano,35,3JWTSYhROstK0g7qCfVC6Y,Like I Love You,2019-11-01,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.732,0.669,5,-4.663,0,0.0345,0.428,3.97e-6,0.0948,0.381,103.017,172443
57TxIrsbEN2xlRvkjYzUeD,In The Morning,Kharfi,36,5cUCWbZRGJ98PXO7JM1l9U,In The Morning (Original Mix),2019-07-19,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.597,0.697,0,-5.508,0,0.0396,0.00195,0,0.222,0.638,110.071,198682
5rrgrV39SifIwb4Az0RDsn,Night Shift,Juze,36,1AxOZyqOGAlJZbpa8RfD0M,Night Shift,2019-06-14,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.726,0.841,6,-4.145,0,0.0395,0.0353,0.00597,0.3,0.699,123.027,193173
5gU4UfBPa5w88uDrpcF2Kp,Feelings - Jay Dixie Remix,Deep Chills,35,1W48sRCbQoqCfZSrkInVRO,Feelings (Jay Dixie Remix),2019-09-20,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.766,0.661,6,-6.227,1,0.211,0.633,0,0.0884,0.664,121.857,165415
1FpyIuBKyNKG2O06ZawDlo,Honey,Natania,37,51T3czrBwVl8aB2XRCGzMb,Honey,2019-08-30,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.838,0.535,10,-5.548,1,0.161,0.181,2.06e-5,0.105,0.666,100.026,133200
6qynl60zV0oHvGY57xXaG1,Run Free - Alex Grey Remix,Deep Chills,37,5n0DuImHSfThkCqNQzUlKh,Run Free (Alex Grey Remix),2018-08-10,Tropical House 🌴,06zrBJ5cts5aemZmqe80J7,latin,tropical,0.598,0.764,4,-6.289,0,0.0592,0.0623,0.00302,0.387,0.669,200.042,159600
28DGGDoEqgw37Bf1mXPzaP,Contigo,Pete Perignon,40,51FjGjlCgikov0TR6jbutw,Contigo,2020-01-03,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.711,0.715,0,-5.049,1,0.0725,0.661,0,0.144,0.811,173.926,282485
0FNncxWqxQeccVxlwBo55N,Se Te Ha Olvidado,Barrio Sónico,30,1eyJfORbiDx19RxpSS2NnI,Se Te Ha Olvidado,2020-01-03,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.769,0.77,1,-9.466,1,0.0473,0.23,0,0.0598,0.915,101.991,214094
1HET5OdOXWBaBES9e4k6ni,Crystal Ship,soder.,55,4c0cTwQScPJPdCRaWeJXGT,Dreams of Dawn,2018-11-21,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.642,0.696,8,-11.218,0,0.0393,0.95,0.0202,0.176,0.615,87.024,95524
7o2SgrTlLry8e0pHJrdqQ5,My Sunshine,Kavv,51,6oFBUoIrI1Qnm5uFJsvJZQ,Cruise Control,2017-12-01,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.695,0.185,5,-10.311,0,0.071,0.933,0.908,0.111,0.932,144.36,106667
71RJdfj98rgn9By72ky1hY,Window Weather,Ed Stockley,42,6eVppqY4owyzcBUOQGZeGS,Window Weather,2019-10-17,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.752,0.393,1,-6.655,1,0.102,0.029,0.927,0.126,0.797,84.044,82143
2jK3oL9MV1hb6sBtUpt4ZF,Coconut Airline,Jazzinuf,42,1yHr9p9q6a2HGcSBG9MgKQ,Audio Bartending,2018-04-01,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.643,0.827,11,-9.572,0,0.185,0.059,0.941,0.37,0.891,83.032,163396
6LU0kE1IZ2Z4NzE5a1oPhN,Nataly's Portra,June Jissle,40,52kGgaFwsf6UmCVaQUaZqO,No 18,2019-01-27,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.843,0.398,1,-12.887,0,0.155,0.894,0.706,0.104,0.482,136.018,84751
5A1ttHJNuGEoPLhhoHpzFA,Pearls,Epifania,40,0H7yNFgaPSzmji4ts1s3EN,"Gems from Japan, Vol II",2019-07-09,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.676,0.661,0,-7.782,0,0.453,0.388,0.647,0.0799,0.677,85.054,83294
3xrTr8ALJBHOomX6Dt9Nz4,LAX,B0nds,40,5Dk5CQswtY3m67S7hs6IOf,LAX,2019-07-10,Sunny Beats,37i9dQZF1DXbtuVQL4zoey,latin,tropical,0.893,0.467,1,-4.302,0,0.59,0.651,0.0333,0.129,0.918,88.93,107865
37TdJ5EWlM9Jfw8IqiUHcm,Chill Waves & Wind in Leaves,Pinetree Way,57,4UvRUxM8fwrChyFg0fglnz,Waves,2019-10-03,Tropical Nights,37i9dQZF1DX0ES2mnOVvai,latin,tropical,0.141,1,10,-14.729,0,0.117,0.594,0.994,0.571,1e-5,102.045,241375
0Cevaujuf5Os3lb5KrV0IH,My Body,Hot Shade,1,0xsZeWMaVAXPFJCLmHW8P1,My Body,2017-09-29,Tropical Beats,37i9dQZF1DX1bDvyV0IkZ3,latin,tropical,0.659,0.844,6,-4.104,0,0.262,0.123,0,0.0799,0.873,103.992,161427
2FfH72VskV7KXasFtOWJs7,Won't Come Home,Mennska,33,7zqtWpFCoJQYOzbojgpppK,Won't Come Home,2015-12-17,Tropical Beats,37i9dQZF1DX1bDvyV0IkZ3,latin,tropical,0.691,0.732,9,-7.14,0,0.102,0.131,4.37e-4,0.108,0.127,97.068,303619
0OfZ9imMwFU03zc2wl8pBt,How Hard I Try (feat. James Hersey),filous,53,6r12F8ZnMQxGdUVBWoBjqM,Dawn EP,2015-07-17,Tropical Beats,37i9dQZF1DX1bDvyV0IkZ3,latin,tropical,0.743,0.564,5,-8.761,1,0.045,0.299,6.93e-4,0.109,0.505,120.012,198000
2B3Nh0TkaanaWE91rwYuCY,Rolling Stone (John Skyfield & ConKi Remix),East Love,46,1bozG6VXufVvgSZfgEqfgi,Rolling Stone (John Skyfield & ConKi Remix),2019-09-06,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.669,0.81,11,-4.793,1,0.0572,0.191,0,0.0951,0.689,102.904,200394
3oJYe7NI7juu1HIGyyvwec,La Isla Bonita,Hr. Troels,51,2wxqivVtX5tvfwUDfitzg8,La Isla Bonita,2019-05-31,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.733,0.86,1,-3.85,0,0.12,0.102,2.76e-5,0.116,0.599,107.865,206389
0d0ejCZz2r6XHN2dL90rdu,Into the Sea,Wave Wave,56,0DX9tDcq5VdSKodE5RdeH8,Into the Sea,2019-05-31,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.643,0.569,7,-9.026,1,0.0336,0.0477,0,0.253,0.263,121.903,186885
5fOXcRHJkeNGHWxSw3zGJO,Sunshine Reggae,Ian Storm,17,4FNa3RgRr0jEhuqYQ0sjwR,Sunshine Reggae,2019-05-10,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.648,0.888,5,-4.668,0,0.0578,0.289,0,0.127,0.767,103.98,207115
2jfCy43LsFbCQoB6HyetlY,Let Me Love You,SJUR,57,6Lmx4sQJ4lUrXxY64X4oeu,Let Me Love You,2016-11-11,Tropical House Remixes 🍍 Tropical Remixes & Tropical Covers,3YdAwfgQLMS4AN2WjRfRlb,latin,tropical,0.462,0.83,8,-4.089,0,0.0673,0.123,0,0.0726,0.557,105.058,208887
4sQpNNOOXtef5Hby4caOr4,"Money, Power",Silky Signs,35,7vEpUx2s3c9XxdlPeX10KU,"Money, Power",2019-12-13,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.747,0.446,6,-12.188,0,0.0377,0.0915,9.59e-4,0.0862,0.525,121.962,188852
6vFtGakq3y0mYVyACQGeJ7,Strangers,GAB,51,6wMDpAHTz12orbfmtygjyg,Strangers,2019-10-11,Tropical House 2020,2oivDYqm1dQK4KbwVJTaf6,latin,tropical,0.733,0.689,6,-7.655,1,0.0455,0.00964,1.3e-4,0.35,0.324,123.907,180000
3sFCrYlKCEnrTRfXEafPai,Heaven,Alex Adair,48,2sY7BFQFLbJZmQSAZhvOgB,Heaven,2015-08-07,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.55,0.925,0,-4.573,1,0.0882,0.0352,1.79e-4,0.29,0.358,121.823,177320
7uzudGwu8EG5deuFD7EEJm,How Hard I Try,filous,52,6cvHoxaW0RCXQMC5xQyAXF,How Hard I Try,2015-05-26,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.743,0.564,5,-8.761,1,0.045,0.299,6.93e-4,0.109,0.505,120.012,198000
42xu25prqjPvUt26Hq15Qk,Dancing Kizomba - Vanrip Remix,Alx Veliz,32,272W1md2OqsrOF0S75IB5J,Dancing Kizomba (The Remixes),2015-02-26,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.699,0.816,7,-5.306,1,0.109,0.414,0.00589,0.134,0.109,104.975,209587
1Q892IxtZRwQ475cZMseCE,Forever And A Day - LVNDSCAPE Remix,Bolier,29,4yvc0MYMpLNDmAORXTWWdW,Forever And A Day,2015-11-06,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.677,0.872,6,-6.766,1,0.0347,0.0284,0.055,0.103,0.472,118.437,235036
6INwti4FZM31l0lJDKbpxn,Jubel - Radio Edit,Klingande,52,2QKdLS1J4yQ20q8ivavV6S,Jubel,2014-01-01,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.686,0.524,0,-7.251,1,0.0343,0.649,0.0569,0.14,0.0951,124.938,201627
21RzyxY3EFaxVy6K4RqaU9,Body,Loud Luxury,79,3HwBA7xp3XTbFiNzU7gjwp,Body,2017-10-27,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.752,0.764,1,-4.399,1,0.038,0.0476,9.44e-5,0.0543,0.582,121.958,163216
5sIx4BlfYGuZeSLF40N9GH,Remind Me to Forget,Kygo,74,5Og1PZOwpUkL8slf11stBq,Remind Me to Forget,2018-03-16,EDM TROPICAL,3pS63EDS40FVGYL41zAcU4,latin,tropical,0.685,0.508,0,-6.4,1,0.0987,0.193,0,0.139,0.315,99.063,217287
79gkHjNTSyGPXEyGkNQ8zH,Cuando Me Enamoro,Enrique Iglesias,65,12HeDZhPHHzCe7VE0uEYwD,Euphoria (Standard US/Latin version),2010-01-01,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.821,0.819,1,-3.627,1,0.0272,0.0104,5.49e-5,0.145,0.893,126.03,200347
6DT0LvU0a2wI3RN7SQs8P6,Me Enamoré De Ti,David Bisbal,66,01akT8TopYGRiYtyeN0qTU,Me Enamoré De Ti,2016-01-29,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.496,0.523,2,-8.111,1,0.0293,0.196,0,0.0896,0.206,143.955,206173
18mmN3VrFWRi6SsSBJf6WJ,Pasos de cero,Pablo Alborán,67,1cWvezm4YsxlvvOSRUXLmS,Terral,2014-11-10,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.749,0.637,7,-6.924,1,0.0764,0.308,0,0.0878,0.798,99.951,234373
7Ffm26bzVAW0TdLoXYcTmd,Te amaré,Miguel Bosé,3,0nEL8RK9TM7RD6oTzv27Zf,Colección Definitiva,2013-12-10,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.342,0.614,3,-7.111,1,0.0309,0.0561,4.87e-5,0.103,0.348,149.093,212000
2H2Tg24kqd1eA3F7BSQFSi,Qué Voy a Hacer Con Mi Amor,Alejandro Fernandez,63,03RyWnTLH0JFemkDOp0nGi,Lo Esencial De Alejandro Fernández,2011-08-16,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.536,0.457,1,-8.785,1,0.0405,0.38,1.27e-5,0.169,0.499,165.693,245133
3pz19CAY4yX7FSnTWDu3La,Completamente Enamorados,Chayanne,54,5vdBZ9BMY2tZbvxYmKsGUR,Tiempo De Vals,1990,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.565,0.505,10,-13.336,1,0.0291,0.425,0,0.0772,0.4,137.112,258627
5nAiSK9L3OG1v3HEgZmnoz,Te Conozco,Ricardo Arjona,57,6GAL5gNwSJKlpl2ozzdNb9,Sólo Para Mujeres,2013-01-21,Latin Pop Classics,37i9dQZF1DX6ThddIjWuGT,latin,latin pop,0.531,0.592,10,-7.134,1,0.0396,0.126,0,0.585,0.312,150.043,246440
1fXKStjVOTmBEwjAnFSNkc,Enamórate De Alguien Más,Morat,77,7EpdDp3FoDcnS95f0wgSYb,Enamórate De Alguien Más,2019-12-12,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.592,0.643,11,-5.608,1,0.0321,0.466,0,0.315,0.579,145.979,229107
2P8NagN2tEzXRIufGuUPZO,El Ciego,Melendi,67,2ZoxTmTyn9L4NGZ5Amms4q,El Ciego,2019-10-18,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.594,0.647,0,-8.184,1,0.204,0.124,0,0.128,0.397,151.558,170739
5wra0GAJGrDoUEGTXEPYHR,no importa,Alaina Castillo,25,3TXRdkJOU0kMjzTfuO3osO,antisocial butterfly,2019-11-15,Latin Pop VIP,37i9dQZF1DX1QnNyJOBQBv,latin,latin pop,0.515,0.675,8,-5.158,1,0.256,0.437,0,0.0886,0.346,89.905,152852
4IJEw3fDvS6XF4sDc3bvjK,AYA,Murda,67,1sYp4cvm9m8xmyDPYxyKyx,AYA,2019-09-20,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.743,0.68,5,-4.344,0,0.103,0.113,0.123,0.183,0.694,180.059,196583
0yxU21ecIK43OvBh4apONo,Solito (Lonely) [feat. Nicky Jam & Akon],Messiah,68,099rrpTXO9dnWvCminidQi,Solito (Lonely) [feat. Nicky Jam & Akon],2019-12-06,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.732,0.871,10,-1.406,1,0.0418,0.192,0,0.222,0.564,98.019,230127
7sQKy5vlPQllr0k9IjYJv3,Sigues Con El,Dimelo Flow,90,1y0pdsLO6cixGzAv7Sf8rf,Sigues Con El,2019-12-13,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.883,0.668,9,-2.957,1,0.113,0.11,5.29e-4,0.0734,0.676,87.972,226533
6uFuNi4PcNQzT2uGOQ6Vdi,Sehera,Ali B,52,3eccvFj5TzuWgj10hkBpVY,Sehera,2019-08-12,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.52,0.876,8,-5.181,0,0.138,0.266,0,0.205,0.476,99.778,156000
30OnKqCINi9fRJyQTEZeDz,Będzie Lepiej,Miyo,66,76XErk3cJEPx8et0AlHQiw,Będzie Lepiej,2019-08-12,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.764,0.8,1,-6.034,1,0.0471,0.322,0.00113,0.146,0.775,117.97,185085
4gWAcvkVLzqnzFOcrYBut7,Choosy (feat. Jeremih & Davido),Fabolous,64,6TcKWIXJvIVJHXerQtc81l,Choosy,2019-10-04,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.734,0.635,7,-6.924,0,0.102,0.12,0,0.107,0.453,106.993,212400
7DEjIvVqP0YvoCxHCOcGMl,Ya Agmal Eyoun (Remix),Amr Diab,47,6wswcG2GMwCulHksFmclJb,Ya Agmal Eyoun (Remix),2019-12-21,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.686,0.837,5,-3.8,0,0.0406,0.00887,8.87e-5,0.383,0.197,109.023,255413
00nvL9u5K8jEJ6TSxGdtPK,Me Enamoré,Jay Wheeler,62,2Xz6s5xkP24hNqWCWHSsww,Platónico,2019-11-28,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.495,0.357,11,-7.555,1,0.0439,0.968,0.00104,0.118,0.456,179.74,253830
3vDLsRfjYfsjqLelscTVh3,Buena Vibra,Mario Bautista,64,2h0VcRKYrfkBHMH2rYEZrt,Buena Vibra,2019-12-06,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.765,0.721,0,-5.166,1,0.0917,0.0278,0,0.12,0.691,105.992,159248
3PXM3hQm0zBwNiklp7DLHR,Todo de Mí,Carolina Ross,43,4aJuo2C7QG0FkU1Ld8AEz4,Todo de Mí,2019-12-13,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.407,0.45,6,-6.016,1,0.0328,0.289,1.51e-5,0.0941,0.185,138.253,205110
0qvmdQLdlVeuxGf89tlQDR,El Besito - Unplugged,Pasabordo,45,1afoOyUIaf66ponlxYRWJX,El Besito (Unplugged),2020-01-03,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.782,0.714,0,-6.309,1,0.142,0.722,0,0.111,0.499,98.04,241933
691aH4q1gTSajAdBLckRey,Quisiera - Unplugged,Pasabordo,37,0gb9sckC8DEMeUctgUSBDm,Quisiera (Unplugged),2019-12-20,Latin Pop Rising,37i9dQZF1DX8womvTyUjrN,latin,latin pop,0.716,0.603,0,-7.576,1,0.322,0.721,0,0.234,0.531,144.75,181250
1Xnn1TPyr5h0hpRAT4B4EA,Bellaquita - Remix,Dalex,87,5dXeJdc2hib8JB3Vqon2zB,Bellaquita (Remix),2019-11-22,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.795,0.715,1,-3.582,1,0.0838,0.141,2.12e-6,0.179,0.758,165.941,304733
5HlIWPAKPqDSJfJ8lajxL7,Como Olvidar,Eix,46,0z1F6hvkSC9yu7Ag7QvhoS,Como Olvidar,2019-12-05,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.774,0.71,0,-4.696,1,0.0329,0.226,2.43e-6,0.145,0.563,93.022,180338
4bTZeO72FwMa6wKOiqoynL,Otro Trago - Remix,Sech,86,3hiJmThCss4ugTPzvgUnT1,Otro Trago (Remix),2019-07-26,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.725,0.79,0,-2.331,1,0.197,0.0711,1.14e-6,0.0602,0.763,175.988,287773
1nocRtwyNPVtGcIJqfgdzZ,Tutu,Camilo,88,6xu5asYeoMIT5Sa5b1P13q,Tutu,2019-08-09,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.731,0.832,9,-2.592,1,0.0503,0.273,0,0.0665,0.94,146.013,178613
6v0lAdFF4haL8xjBIUjtOw,Te Robaré,Nicky Jam,58,4ykGcrqJO8PcTePuNOFMxa,Te Robaré,2019-03-22,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.673,0.752,2,-3.572,0,0.0561,0.241,4.51e-5,0.0813,0.797,175.997,201818
5iwz1NiezX7WWjnCgY5TH4,Calma - Remix,Pedro Capó,86,1tFnP9PwIMeMIuj92mfswZ,Calma (Remix),2018-10-05,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.826,0.773,11,-4.218,0,0.0524,0.323,0,0.143,0.761,126.899,238200
4mivRZXyZbIDecPTiCtOjw,Perdóname,Mau y Ricky,71,01yYW0rRRwlEZx1dMmc5ff,Para Aventuras y Curiosidades,2019-05-03,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.531,0.448,4,-7.747,0,0.0335,0.69,0,0.636,0.691,87.883,208987
7q3NthaBqFI6s0WnAlnIvq,Velitas,Darell,80,12jwb6dkXYHWYg2YXvNCuA,Velitas,2019-07-12,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.819,0.596,2,-7.009,1,0.318,0.225,1.19e-6,0.138,0.622,165.951,225542
4ziiAuFyXiY1HNSLGM1xv8,DOLLAR,Becky G,76,2gUAsCAmGaSwtqcCM25LCU,DOLLAR,2019-07-10,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.862,0.5,2,-6.875,1,0.276,0.232,0,0.657,0.697,76.992,203486
37eGbhE1xVFSvcKkqGb6i1,Contra La Pared,Sean Paul,79,1bd0v6EhJjlU1UXuHQrxWQ,Contra La Pared,2019-03-14,LATIN POP 2020 🔥 Pop latino actual,2kKzN3kRYDzBctlaWs7CP2,latin,latin pop,0.828,0.588,2,-7.14,1,0.118,0.0156,0,0.124,0.598,94.052,224681
7xmp7f74I0rxUOPjVuIOE8,Procura,ChiChi Peralta,12,5T29t6GK83ntYYu3kjUMar,Pa' Otro La 'o,1997-07-01,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.805,0.758,8,-7.418,1,0.0352,0.308,6.61e-4,0.12,0.974,102.127,272667
3vGKgH1BBTynkpkvPIW1HO,Más Claro Que el Agua,Donny Caballero,34,4AkCtseo1XUVKU8AQ6Vv5s,Más Claro Que el Agua,2016-03-25,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.741,0.817,9,-7.072,1,0.173,0.421,0,0.082,0.846,196.028,210977
5pBYQ1AU4eKfd5kwRukfo0,Se Acabó,Sanluis,0,4L9ZvWtDxpUgE0uWIk9qsQ,Se Acabó,2015-10-21,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.71,0.881,0,-5.938,1,0.0637,0.212,2.74e-6,0.158,0.759,99.953,207727
2yd4FH40jSVLOCgZ1sJM2z,Vamo´ a la calle,Carlos Baute,49,6gbt7mdVBDclSJyGBIONvL,Vamo´ a la calle,2017-06-16,MIX LATIN POP°,6IS6XTdbS9qJZgfjNKgpB8,latin,latin pop,0.698,0.838,11,-6.375,1,0.0486,0.0739,0,0.0576,0.856,103.005,197417
3RVFcKmgDFuYeYIdxBXK8K,Can't Stay Away from You,Gloria Estefan,47,3XWGJ1AnLkMtCq3w5t8ETl,Anything For You,1987-06-09,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.577,0.295,2,-15.424,1,0.0454,0.571,7.86e-5,0.0695,0.586,155.467,238293
6qQyG6BLQi0hvqdmMxOrlG,No Te Olvidaré,Gloria Estefan,39,5wd5UKNNwGZF78zdxFvabY,Exitos de gloria estefan,1990-09-16,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.605,0.445,6,-12.482,1,0.0426,0.59,0,0.0492,0.256,143.908,242467
3bTs8B3BQe3KwP5WQiN08h,Anything for You,Gloria Estefan,40,5wkQo9u8qrKOdfGqoizWPo,Greatest Hits,1985,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.55,0.534,6,-10.326,1,0.0397,0.523,1.42e-6,0.0585,0.194,143.73,241627
0uuw5iDAOlc0lr6Bco629e,Tres Gotas De Agua Bendita,Gloria Estefan,39,0FLIEL0LI4A6lIYqRekRWH,La Reina Y Sus Amigos,2009-11-16,This Is Gloria Estefan,37i9dQZF1DXarsfY89zXC6,latin,latin pop,0.778,0.793,0,-4.013,1,0.0482,0.0936,0,0.0508,0.888,110.127,255747
6pPNepnzBAMdPcE3vgyT3y,Sabes A Chocolate,Kumbia Kings,41,70KuCHT6XcptXyM4OjCu3c,Sabes A Chocolate,2008-01-01,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.749,0.908,7,-3.854,1,0.0673,0.103,3.3e-4,0.15,0.761,109.963,226333
0GELYeRttonISErFwFf5QJ,Enamorándome de Ti,Jerau,0,3gaDqOoph6t1EdGQqqmNEz,La Conquista,2012,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.662,0.936,4,-4.902,1,0.0563,0.155,0,0.0728,0.963,108.034,251472
5yCL2cAXj3gxZGfcKSzp7W,Carita Bonita,Erre XI,0,6ZrLVdx4Ba8QwuGxJU4vqB,Latin Party,2012-01-01,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.784,0.904,4,-4.899,0,0.125,0.175,7.48e-6,0.327,0.818,102.001,254907
0aO50JeAEI5ArPOPsD5lwi,Conquista,Jerau,0,3gaDqOoph6t1EdGQqqmNEz,La Conquista,2012,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.736,0.922,9,-4.333,1,0.042,0.42,0,0.244,0.834,114.018,217223
3ksRhmptOiAWbYLTdTIfNs,El Besito,Pasabordo,0,4xq9AQFzd0pW6yjYM6uxsx,Paso a Paso,2012-09-15,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.699,0.939,0,-4.229,1,0.139,0.265,0,0.0696,0.755,108.09,201307
05iMQqncVBIm4AE26EvaTL,Andar Conmigo,Julieta Venegas,69,3pNoZEMsLO0HZygvwaXANB,Si,2003-11-18,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.77,0.585,0,-8.06,1,0.0285,0.3,0,0.116,0.912,116.994,193373
2cVJwPD5CaTx2kBZyomzGN,En el 2000,Natalia Lafourcade,63,2NHUkx5kUzp2r2laL2fonJ,Natalia Lafourcade,2002-07-05,Latin Pop antiguo,4BmnnqWEQAamNoVjtjrQJP,latin,latin pop,0.546,0.678,7,-7.733,1,0.0819,0.474,0,0.353,0.825,95.027,215000
